AMSShootsEveryAttack,AOECapable,APArmorShardsMod,APCriticalChanceMultiplier,APMaxArmorThickness,AccuracyModifier,AllowedLocations,AmmoCategory,AttackRecoil,Auras,BattleValue,BonusValueA,BonusValueB,Category,ComponentSubType,ComponentTags.items,ComponentTags.tagSetSourceFile,ComponentType,CriticalChanceMultiplier,CriticalComponent,Custom.BonusDescriptions,Custom.Category,Custom.InventorySorter,Damage,DamageVariance,Description.Cost,Description.Details,Description.Icon,Description.Id,Description.Manufacturer,Description.Model,Description.Name,Description.Purchasable,Description.Rarity,Description.UIName,DisallowedLocations,EvasiveDamageMultiplier,EvasivePipsIgnored,HeatDamage,HeatGenerated,IndirectFireCapable,Instability,InventorySize,IsAAMS,IsAMS,MaxRange,MinRange,Modes,NotUseInMelee,OverheatedDamageMultiplier,PrefabIdentifier,ProjectilesPerShot,RangeSplit,RefireModifier,ShotsWhenFired,StartingAmmoCapacity,Tonnage,Type,WeaponEffectID,WeaponSubType,statusEffects,Custom.ArmorRepair,Custom.Color,Custom.Flags,Custom.Lootable,Custom.WorkOrderCosts,Custom.ComponentExplosion,DamageOnJamming,CantHitUnaffecedByPathing,Cooldown,deferredEffect.AOEDamage,deferredEffect.AOEInstability,deferredEffect.AOERange,deferredEffect.FireDurationWithoutForest,deferredEffect.FireTerrainCellRadius,deferredEffect.FireTerrainChance,deferredEffect.FireTerrainStrength,deferredEffect.RangeColor,deferredEffect.SFX,deferredEffect.VFX,deferredEffect.VFXtime,deferredEffect.damageApplyTime,deferredEffect.id,deferredEffect.rounds,deferredEffect.statusEffects,deferredEffect.statusEffectsRangeFalloff,deferredEffect.sticky,deferredEffect.text,deferredEffect.waitVFX,deferredEffect.AOEHeatDamage,deferredEffect.TerrainVFX,deferredEffect.TerrainVFXScale,deferredEffect.tempDesignMask,deferredEffect.tempDesignMaskCellRadius,deferredEffect.tempDesignMaskTurns,FireOnSuccessHit,FireTerrainChance,deferredEffect.tempDesignMaskOnImpactTurns,ColorChangeRule,ColorsTable,ImprovedBallistic,ClusteringModifier,FireDelayMultiplier,HitGenerator,BallisticDamagePerPallet,ColorSpeedChange,DamageNotDivided,Streak,evasivePipsMods.Damage,evasivePipsMods.GeneratedHeat,evasivePipsMods.Instablility,FlatJammingChance,GunneryJammingBase,GunneryJammingMult,ProjectileSpeedMultiplier,DistantVariance,DistantVarianceReversed,isDamageVariation,isHeatVariation,isStabilityVariation,weaponCategoryID,AbsoluteModifier,Custom.MechConfiguration,RelativeModifier,StatName,ArmorDamageModifier,ISDamageModifier,Custom.HandHeld,ammoCategoryID
,false,0.1,0.002,1.2,-1,All,NotSet,1,,0,Target Painter,,,Weapon,"[""component_type_stock"",""component_type_lostech"",""range_long"",""paweapon""]",,Weapon,0,false,"{""Bonuses"":[""TAG: 7"",""PipsIgnored: 1"",""WpnAccuracy: +1"",""Painter: +1"",""PainterSensors: 15%"",""PainterVisibility: 15%"",""LosTech""]}","[{""CategoryID"":""w/s/t/tag""},{""CategoryID"":""w/s/m/pa""}]","{""SortKey"":""04003""}",1,0,210000,This TAG was designed to be carried by Powered Infantry,TAG,Weapon_Laser_TAG_PA,NAIS,Target Acquisition Gear,TAG,false,5,PA TAG,All,0,1,0,0,false,0,1,,,510,0,,true,0,Laser,1,"[150,300,450]",0,1,0,0.25,Laser,WeaponEffect-Weapon_TAG,SmallLaserER,"[{""Description"":{""Details"":""This target was TAG'ed. +1 to hit."",""Icon"":""uixSvgIcon_artillery"",""Id"":""PainterEffect"",""Name"":""Target Acquired""},""durationData"":{""clearedWhenAttacked"":false,""duration"":7,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.String"",""modValue"":""0.15_2_-1"",""operation"":""Set"",""statName"":""LV_TAG""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""TAG increases Visibility"",""Icon"":""uixSvgIcon_artillery"",""Id"":""PainterEffect2"",""Name"":""Detected""},""durationData"":{""duration"":7,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""1.15"",""operation"":""Float_Multiply"",""statName"":""SpottingVisibilityMultiplier""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Visual indicator of the TAG effect"",""Icon"":""uixSvgIcon_status_sensorsImpaired"",""Id"":""StatusEffect-TAG-IndicatorVFX"",""Name"":""TAG MARKED""},""durationData"":{""duration"":7,""stackLimit"":1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":true,""useActivationsOfTarget"":true},""effectType"":""VFXEffect"",""nature"":""Debuff"",""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""hideApplicationFloatie"":true,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0},""vfxData"":{""attachToImpactPoint"":true,""duration"":-1,""facesAttacker"":false,""isAttached"":true,""isOneShot"":false,""location"":-1,""vfxName"":""vfxPrfPrtl_TAGmarker_loop""}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BattleArmor,,,,,,,,
,false,0.1,0.08,48,1,All,ChemLarge,1,,88,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long""]",,Weapon,1,false,"{""Bonuses"":[""VariableDmg: 5"",""WpnAccuracy: -1"",""ChemicalLaser""]}","[{""CategoryID"":""w/e/l/chemical""}]","{""SortKey"":""02008""}",40,5,140000,"Chemical Lasers are not exactly a new invention but a rediscovering of Pre FTL Terra Laser Weapons that relied on a Chemical Process to create the required Energy output for a successful Shot. 

 <b><color=#ffcc00>Uses Chem Large Ammo.</color></b>",ChemLaser,Weapon_Laser_LargeLaser_Chemical,Krupp,Large Chem Laser,L Chem Laser,true,0,Large Chem Laser,All,0,0,0,12,false,6.6,1,,,600,0,,,0,Laser,1,"[150,300,450]",0,1,0,3,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,"{""flags"":[""not_broken"",""not_destroyed""]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125,,t0,"[{""C"":""#8A2BE2"",""I"":5}]",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.05,30,0,All,ChemMedium,1,,33,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard""]",,Weapon,1,false,"{""Bonuses"":[""VariableDmg: 5"",""ChemicalLaser""]}","[{""CategoryID"":""w/e/l/chemical""}]","{""SortKey"":""02005""}",20,5,60000,"Chemical Lasers are not exactly a new invention but a rediscovering of Pre FTL Terra Laser Weapons that relied on a Chemical Process to create the required Energy output for a successful Shot. 

 <b><color=#ffcc00>Uses Chem Medium Ammo.</color></b>",ChemLaser,Weapon_Laser_MediumLaser_Chemical,Hellion,Medium Chem Laser,M Chem Laser,true,0,Medium Chem Laser,All,0,0,0,4,false,3.3,1,,,360,0,,,0,Laser,1,"[90,180,270]",0,1,0,0.75,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,"{""flags"":[""not_broken"",""not_destroyed""]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,t0,"[{""C"":""#800080"",""I"":5}]",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.03,18,0,All,ChemSmall,0,,6,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""ChemicalLaser""]}","[{""CategoryID"":""w/e/l/chemical""}]","{""SortKey"":""02002""}",15,0,20000,"Chemical Lasers are not exactly a new invention but a rediscovering of Pre FTL Terra Laser Weapons that relied on a Chemical Process to create the required Energy output for a successful Shot. 

 <b><color=#ffcc00>Uses Chem Small Ammo.</color></b>",ChemLaser,Weapon_Laser_SmallLaser_Chemical,Martell,Small Chem Laser,S Chem Laser,true,0,Small Chem Laser,All,0,0,0,2,false,2.5,1,,,120,0,,,0,Laser,1,"[30,60,90]",0,1,0,0.25,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,"{""flags"":[""not_broken"",""not_destroyed""]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,t0,"[{""C"":""#FF00FF"",""I"":5}]",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,CenterTorso,,,,0,+ 1 Acc. (Laser),,,NotSet,"[""component_type_stock""]",,Upgrade,,false,"{""Bonuses"":[""LaserAccuracy: +1"",""Quirk""]}","[{""CategoryID"":""PositiveQuirk""}]","{""SortKey"":""00201""}",,,130000,This BattleMech features laser mounts of exceptional design and construction which leads to a marked increase in accuracy and reliability for such weapons.,SpecialistSlot,Special_Accurate_Weapon_Laser,Fabrique Nationale,Model 2617L,Accurate Weapon - Laser,true,3,Accurate Weapon - Laser,All,,,,,,,1,,,,,,,,,,,,,,0,,,,"[{""Description"":{""Details"":""+1 Acc for Laser Weapons."",""Icon"":""uixSvgIcon_equipment_TTS"",""Id"":""StatusEffect-FCS_AC2"",""Name"":""Laser Accuracy Quirk""},""durationData"":{""duration"":-1,""stackLimit"":-1},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""additionalRules"":""NotSet"",""modType"":""System.Single"",""modValue"":""-1.0"",""operation"":""Float_Add"",""statName"":""AccuracyModifier"",""targetCollection"":""Weapon"",""targetWeaponCategory"":""Energy"",""targetWeaponType"":""Laser""},""targetingData"":{""effectTargetType"":""Creator"",""effectTriggerType"":""Passive"",""showInStatusPanel"":false,""showInTargetPreview"":false}}]",,,"{""flags"":[""not_broken"",""not_destroyed"",""default"",""ignore_damage"",""no_salvage""]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,{},0,,,,,
,false,0.1,0.08,48,0,All,NotSet,1,,0,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""Range: +15%"",""DiverseOpticsLaser: +20%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02008""}",40,0,250000,"Large Lasers exhibit a powerful combination of damage, range, and compactness but generate a substantial amount of heat.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_2-Diverse_Optics,Diverse Optics,Large Laser,L Laser Diverse Optics (Deprecated),true,4,Large Laser Diverse Optics (Deprecated),All,0,0,0,29,false,6.6,1,,,690,0,,,0,Laser,1,"[172,345,517]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.08,48,-1,All,NotSet,1,,0,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long"",""BLACKLISTED""]",,Weapon,1.5,false,"{""Bonuses"":[""WpnCrits: 50%"",""WpnAccuracy: +1"",""ExostarLaser: 20%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02008""}",40,0,160000,"Large Lasers exhibit a powerful combination of damage, range, and compactness but generate a substantial amount of heat.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_2-ExoStar,ExoStar,Large Laser,L Laser ExoStar (Deprecated),true,2,Large Laser ExoStar (Deprecated),All,0,0,0,29,false,6.6,1,,,600,0,,,0,Laser,1,"[150,300,450]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.073,43.2,0,All,NotSet,1,,0,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""Range: -10%"",""IntekLaser: -10%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02008""}",36,0,180000,"Large Lasers exhibit a powerful combination of damage, range, and compactness but generate a substantial amount of heat.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_2-Intek,Intek,Large Laser,L Laser Intek (Deprecated),true,4,Large Laser Intek (Deprecated),All,0,0,0,22,false,6,1,,,540,0,,,0,Laser,1,"[135,270,405]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.105,62.4,0,All,NotSet,1,,0,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_long"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""MagnaLaser: 30%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02008""}",52,0,320000,"Large Lasers exhibit a powerful combination of damage, range, and compactness but generate a substantial amount of heat.",uixSvgIcon_weapon_Energy,Weapon_Laser_LargeLaser_3-Magna,Magna,Large Laser,L Laser Magna (Deprecated),true,5,Large Laser Magna (Deprecated),All,0,0,0,29,false,8.6,1,,,600,0,,,0,Laser,1,"[150,300,450]",0,1,0,5,Laser,WeaponEffect-Weapon_Laser_Large,LargeLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.04,24,-1,All,NotSet,1,,0,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""WpnAccuracy: +1"",""ExostarLaser: 22%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02005""}",20,0,70000,"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_2-ExoStar,ExoStar,Medium Laser,M Laser ExoStar (Deprecated),true,2,Medium Laser ExoStar (Deprecated),All,0,0,0,12,false,3.3,1,,,360,0,,,0,Laser,1,"[90,180,270]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.032,19.2,0,All,NotSet,1,,0,+1 Acc.,-1 Evasive Ignore,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""Range: -15%"",""IntekLaser: 20%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02005""}",16,0,110000,"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_2-Intek,Intek,Medium Laser,M Laser Intek (Deprecated),true,4,Medium Laser Intek (Deprecated),All,0,0,0,7,false,2.6,1,,,306,0,,,0,Laser,1,"[77,153,223]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.047,27.6,0,All,NotSet,1,,0,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""MagnaLaser: 15%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02005""}",23,0,90000,"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_2-Magna,Magna,Medium Laser,M Laser Magna (Deprecated),true,4,Medium Laser Magna (Deprecated),All,0,0,0,11,false,3.8,1,,,360,0,,,0,Laser,1,"[90,180,270]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.04,24,0,All,NotSet,1,,0,+ 1 Acc. +1 Evasive Ignore,+ 50% Crit.,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_standard"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""Range: +20%"",""DiverseOpticsLaser: 20%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02005""}",20,0,120000,"Medium Lasers are lightweight with respectable damage. Because of this, at least one can be found mounted on most units that cross the battlefield.",uixSvgIcon_weapon_Energy,Weapon_Laser_MediumLaser_3-Diverse_Optics,Diverse Optics,Medium Laser,M Laser Diverse Optics (Deprecated),true,5,Medium Laser Diverse Optics (Deprecated),All,0,0,0,12,false,4.1,1,,,432,0,,,0,Laser,1,"[108,216,324]",0,1,0,1,Laser,WeaponEffect-Weapon_Laser_Medium,MediumLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.03,18,0,All,NotSet,0,,0,+ 1 Acc.,+1 Evasive ignore,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""Range: +30"",""DiverseOpticsLaser: +1"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02002""}",15,0,40000,Small Lasers deal superb damage for their weight and heat generation but have extremely limited range.,uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_2-Diverse_Optics,Diverse Optics,Small Laser,S Laser Diverse Optics (Deprecated),true,4,Small Laser Diverse Optics (Deprecated),All,0,0,0,4,false,2.5,1,,,240,0,,,0,Laser,1,"[90,120,150]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.03,18,-1,All,NotSet,0,,0,+ 50% Range.,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""WpnAccuracy: +1"",""ExostarLaser: +1"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02002""}",15,0,30000,Small Lasers deal superb damage for their weight and heat generation but have extremely limited range.,uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_2-ExoStar,ExoStar,Small Laser,S Laser ExoStar (Deprecated),true,2,Small Laser ExoStar (Deprecated),All,0,0,0,4,false,2.5,1,,,180,0,,,0,Laser,1,"[60,90,120]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.04,24,0,All,NotSet,0,,0,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""MagnaLaser: 33%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02002""}",20,0,40000,Small Lasers deal superb damage for their weight and heat generation but have extremely limited range.,uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_2-Magna,Magna,Small Laser,S Laser Magna (Deprecated),true,4,Small Laser Magna (Deprecated),All,0,0,0,5,false,2.5,1,,,180,0,,,0,Laser,1,"[60,90,120]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,false,0.1,0.027,15.6,0,All,NotSet,0,,0,,,Energy,Weapon,"[""component_type_stock"",""LaserIns.{location}"",""range_close"",""BLACKLISTED""]",,Weapon,1,false,"{""Bonuses"":[""Range: -30"",""IntekLaser: -15%"",""IsLaser""]}","[{""CategoryID"":""w/e/l/laser""}]","{""SortKey"":""02002""}",13,0,40000,Small Lasers deal superb damage for their weight and heat generation but have extremely limited range.,uixSvgIcon_weapon_Energy,Weapon_Laser_SmallLaser_3-Intek,Intek,Small Laser,S Laser Intek (Deprecated),true,5,Small Laser Intek (Deprecated),All,0,0,0,2,false,2.5,1,,,120,0,,,0,Laser,1,"[30,60,90]",0,1,0,0.5,Laser,WeaponEffect-Weapon_Laser_Small,SmallLaser,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,false,0.1,0,0,0,All,NotSet,0,,0,,,AntiPersonnel,Weapon,"[""BLACKLISTED"",""component_type_stock"",""range_close""]",,Weapon,1,false,"{""Bonuses"":[""LAMS"",""AdvAMS"",""AMSMULTI"",""AMSDmg: 2"",""AMSAcc: 30%"",""AMSShots: 20"",""AMSHeat: 25"",""OLAMSDmg: 3"",""OLAMSAcc: 40%"",""OLAMSShots: 40"",""OLAMSHeat: 50"",""OLAMSJam: 60%"",""OLAMSRange: 180""]}","[{""CategoryID"":""AMS""},{""CategoryID"":""w/s/a/lams""}]","{""SortKey"":""00025""}",0,0,530000,"The Rain Dancer Laser Anti-Missile System (LAMS) utilizes a series of micro pulse lasers to rapidly take down incoming missiles; unfortunately, this system runs incredibly hot and it heavily integrated into the chassis.  

 <b><color=#00ffff>Left Click on Chance to hit during battle to switch firing mode</color> </b>",AMS,Weapon_Laser_AMS_RAINDANCER,Solaris Reliquary,Lightshow,Laser Anti Missile System,true,99,Proto Laser AMS,All,0,0,0,10,false,0,2,true,true,180,0,"[{""AMSDamage"":2,""AMSHitChance"":0.3,""Id"":""On"",""ShotsWhenFired"":10,""UIName"":""On"",""isBaseMode"":true},{""AMSDamage"":3,""AMSHitChance"":0.4,""FlatJammingChance"":0.6,""GunneryJammingBase"":5,""GunneryJammingMult"":0.09,""HeatGenerated"":10,""Id"":""Overload"",""MaxRange"":180,""ShotsWhenFired"":20,""UIName"":""Overload"",""isBaseMode"":false},{""AMSHitChance"":0,""Id"":""Off"",""ShotsWhenFired"":0,""UIName"":""Off"",""isBaseMode"":false}]",true,0,hatchet,1,"[120,140,160]",0,0,0,3,Laser,WeaponEffect-Weapon_Laser_Medium,SmallLaser,[],,,"{""flags"":[""not_broken"",""no_salvage"",""autorepair""]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
